date,time,lat,lon,LEVEL_FELONY,LEVEL_MISDEMEANOR,LEVEL_VIOLATION,zipcode
05/17/2017,12:45:00,40.567035268000005,-74.11312306,0,1,0,10306
05/17/2017,12:40:00,40.638667594,-74.02246340399999,0,1,0,11220
05/17/2017,12:40:00,40.737345252,-73.979703782,0,1,0,10010
05/17/2017,12:40:00,40.67036646,-73.912846962,1,0,0,11212
05/17/2017,12:40:00,40.67036646,-73.912846962,1,0,0,11212
05/17/2017,12:40:00,40.67036646,-73.912846962,1,0,0,11212
05/17/2017,12:37:00,40.750999048000004,-73.990624712,0,1,0,10072
05/17/2017,12:35:00,40.749733638,-73.989675685,0,1,0,10072
05/17/2017,12:34:00,40.514720366999995,-74.24574771399999,0,1,0,10307
05/17/2017,12:30:00,40.738765846999996,-74.007283504,0,1,0,10011
05/17/2017,12:30:00,40.623198548000005,-73.946197442,1,0,0,11210
05/17/2017,12:30:00,40.855923722,-73.927092379,0,0,1,10040
05/17/2017,12:30:00,40.855923722,-73.927092379,0,0,1,10040
05/17/2017,12:30:00,40.724800731,-73.997317247,0,1,0,10013
05/17/2017,12:30:00,40.8656647,-73.886386318,1,0,0,10458
05/17/2017,12:30:00,40.717297639,-73.832073793,0,1,0,11415
05/17/2017,12:30:00,40.855923722,-73.927092379,0,0,1,10040
05/17/2017,12:26:00,40.765160789,-73.981258427,1,0,0,10082
05/17/2017,12:22:00,40.772879135,-73.914687696,1,0,0,11105
05/17/2017,12:20:00,40.706599944000004,-73.795606957,0,1,0,11451
05/17/2017,12:20:00,40.855923722,-73.927092379,0,0,1,10040
05/17/2017,12:20:00,40.656776188,-73.881220555,0,1,0,11239
05/17/2017,12:16:00,40.650815388000005,-73.949573551,0,1,0,11225
05/17/2017,12:16:00,40.841552617,-73.785994354,0,0,1,10464
05/17/2017,12:16:00,40.841552617,-73.785994354,0,0,1,10464
05/17/2017,12:16:00,40.650815388000005,-73.949573551,0,1,0,11225
05/17/2017,12:15:00,40.720636846,-74.005210778,0,1,0,10013
05/17/2017,12:15:00,40.755972317,-73.859498648,1,0,0,11371
05/17/2017,12:15:00,40.755972317,-73.859498648,1,0,0,11371
05/17/2017,12:15:00,40.755972317,-73.859498648,1,0,0,11371
05/17/2017,12:14:00,40.757346324000004,-73.980181368,1,0,0,10020
05/17/2017,12:12:00,40.756567585,-73.875931534,0,1,0,11369
05/17/2017,12:10:00,40.825910166999996,-73.891921088,0,0,1,10459
05/17/2017,12:00:00,40.738148276,-74.007312304,0,1,0,10011
05/17/2017,12:00:00,40.847489161999995,-73.922749825,1,0,0,10033
05/17/2017,12:00:00,40.82681201,-73.920923807,0,1,0,10451
05/17/2017,12:00:00,40.641709157,-73.958894969,1,0,0,11226
05/17/2017,12:00:00,40.857730508,-73.90546181,1,0,0,10453
05/17/2017,12:00:00,40.595810363000005,-73.977373853,0,1,0,11223
05/17/2017,12:00:00,40.600474854,-73.94153075,0,1,0,11229
05/17/2017,11:58:00,40.759869755,-73.828970412,0,1,0,11355
05/17/2017,11:57:00,40.841163617,-73.912623215,0,1,0,10452
05/17/2017,11:50:00,40.806046998,-73.954187936,0,1,0,10027
05/17/2017,11:45:00,40.76068323,-73.976444296,0,1,0,10020
05/17/2017,11:45:00,40.764535539,-73.970728388,0,1,0,10022
05/17/2017,11:45:00,40.678893174,-73.89189615800001,1,0,0,11207
05/17/2017,11:40:00,40.700601637,-73.85456625399999,0,1,0,11421
05/17/2017,11:30:00,40.736358903,-73.99757658899999,0,1,0,10011
05/17/2017,11:30:00,40.582620261,-73.986295804,0,1,0,11224
05/17/2017,11:30:00,40.70531209,-73.795293512,0,1,0,11451
05/17/2017,11:30:00,40.815082817,-73.919467377,1,0,0,10454
05/17/2017,11:30:00,40.826779597,-73.856151342,0,1,0,10473
05/17/2017,11:30:00,40.853997705,-73.898978541,0,1,0,10457
05/17/2017,11:30:00,40.654751245,-74.007368032,0,1,0,11232
05/17/2017,11:30:00,40.76167385,-73.93859527,1,0,0,11106
05/17/2017,11:30:00,40.73987766,-73.996869174,0,1,0,10011
05/17/2017,11:30:00,40.682818911999995,-73.987645315,1,0,0,11244
05/17/2017,11:25:00,40.756567585,-73.875931534,1,0,0,11369
05/17/2017,11:25:00,40.672500932,-73.878488824,0,1,0,11208
05/17/2017,11:25:00,40.819823251,-73.955446596,0,0,1,10115
05/17/2017,11:25:00,40.828672713,-73.943989719,0,0,1,10039
05/17/2017,11:20:00,40.793627415,-73.97240579,0,1,0,10024
05/17/2017,11:20:00,40.86858934,-73.8672548,0,1,0,10467
05/17/2017,11:20:00,40.580444,-73.83500268600001,0,1,0,11694
05/17/2017,11:15:00,40.757578112,-73.989544524,0,1,0,10018
05/17/2017,11:15:00,40.794515091,-73.96632353300001,0,1,0,10024
05/17/2017,11:15:00,40.692241674,-73.987300996,0,1,0,11201
05/17/2017,11:15:00,40.724604973000005,-73.886634011,0,1,0,11378
05/17/2017,11:15:00,40.822039935,-73.891732267,0,1,0,10459
05/17/2017,11:10:00,40.679980738000005,-73.77623390699999,0,1,0,11405
05/17/2017,11:10:00,40.826779597,-73.856151342,0,1,0,10473
