zipcode,type,count
11385,Bakery,66
11385,Barbecue,6
11385,"Bottled beverages, including water, sodas, juices, etc.",2
11385,Caf̩/Coffee/Tea,151
11385,Chicken,37
11385,Chinese,186
11385,Chinese/Japanese,12
11385,Delicatessen,27
11385,Donuts,44
11385,Eastern European,18
11385,German,29
11385,Greek,12
11385,Hamburgers,45
11385,"Ice Cream, Gelato, Yogurt, Ices",61
11385,Indian,13
11385,Irish,18
11385,Italian,30
11385,Japanese,46
11385,"Juice, Smoothies, Fruit Salads",50
11385,Korean,2
11385,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",157
11385,Mediterranean,16
11385,Mexican,89
11385,Middle Eastern,4
11385,Other,7
11385,Pizza,168
11385,Pizza/Italian,97
11385,Polish,32
11385,Sandwiches,30
11385,Sandwiches/Salads/Mixed Buffet,4
11385,Spanish,97
11385,Tex-Mex,27
11385,Thai,17
11385,Vegetarian,8
11411,American,18
11411,Bakery,22
11411,Caribbean,77
11411,Chicken,7
11411,Chinese,34
11411,Creole,15
11411,Hamburgers,4
11411,"Juice, Smoothies, Fruit Salads",8
11411,Tex-Mex,11
11412,American,15
11412,Caribbean,139
11412,Chicken,23
11412,Chinese,62
11412,Donuts,3
11412,Other,2
11412,Pizza,43
11412,Pizza/Italian,4
11412,Seafood,30
11412,Soul Food,7
11413,American,44
11413,Caribbean,174
11413,Chicken,1
11413,Chinese,40
11413,Continental,2
11413,Hamburgers,9
11413,Pizza,15
11413,Sandwiches/Salads/Mixed Buffet,6
11413,Tex-Mex,18
11414,American,77
11414,Bagels/Pretzels,10
11414,Bakery,27
11414,Caf̩/Coffee/Tea,10
11414,Chicken,8
11414,Chinese,33
11414,Chinese/Japanese,17
11414,Delicatessen,30
11414,Donuts,27
11414,Greek,19
11414,Hamburgers,5
11414,"Ice Cream, Gelato, Yogurt, Ices",19
11414,Italian,44
11414,Japanese,42
11414,"Juice, Smoothies, Fruit Salads",7
11414,Other,6
11414,Pizza,14
11414,Pizza/Italian,25
11414,Seafood,16
11414,Spanish,8
11414,Turkish,6
11415,American,81
11415,Asian,11
11415,Bagels/Pretzels,11
11415,Bakery,2
11415,Caf̩/Coffee/Tea,4
11415,Chicken,11
11415,Chinese,19
11415,Delicatessen,14
11415,Donuts,21
11415,Hamburgers,13
11415,Indian,13
11415,Japanese,8
11415,Jewish/Kosher,8
11415,"Juice, Smoothies, Fruit Salads",5
11415,Peruvian,4
11415,Pizza,10
11415,Pizza/Italian,15
11415,Sandwiches/Salads/Mixed Buffet,9
11415,Tex-Mex,11
11416,American,69
11416,Bangladeshi,12
11416,Caf̩/Coffee/Tea,4
11416,Caribbean,12
11416,Chicken,8
11416,Chinese,60
11416,Delicatessen,15
11416,Donuts,7
11416,Hamburgers,22
11416,"Ice Cream, Gelato, Yogurt, Ices",11
11416,Irish,10
11416,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11416,Other,5
11416,Peruvian,20
11416,Pizza,42
11416,Pizza/Italian,23
11416,Sandwiches,6
11416,Spanish,15
11417,American,150
11417,Asian,5
11417,Bakery,36
11417,Caribbean,54
11417,Chicken,8
11417,Chinese,116
11417,Delicatessen,19
11417,Donuts,22
11417,Hamburgers,6
11417,"Ice Cream, Gelato, Yogurt, Ices",9
11417,Italian,7
11417,Mexican,15
11417,Middle Eastern,5
11417,Other,6
11417,Pancakes/Waffles,4
11417,Peruvian,13
11417,Pizza,18
11417,Pizza/Italian,16
11417,Sandwiches,9
11417,Spanish,45
11418,Afghan,6
11418,American,119
11418,Asian,12
11418,Bakery,29
11418,"Bottled beverages, including water, sodas, juices, etc.",7
11418,Caf̩/Coffee/Tea,11
11418,Caribbean,64
11418,Chicken,19
11418,Chinese,69
11418,Delicatessen,4
11418,Donuts,15
11418,Hamburgers,6
11418,Indian,29
11418,Italian,12
11418,Japanese,6
11418,Jewish/Kosher,6
11418,"Juice, Smoothies, Fruit Salads",8
11418,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",98
11418,Mexican,41
11418,Pakistani,1
11418,Peruvian,12
11418,Pizza,40
11418,Pizza/Italian,2
11418,Sandwiches,7
11418,Sandwiches/Salads/Mixed Buffet,8
11418,Seafood,16
11418,Spanish,50
11419,American,64
11419,Bakery,15
11419,"Bottled beverages, including water, sodas, juices, etc.",15
11419,Caf̩/Coffee/Tea,4
11419,Caribbean,285
11419,Chicken,28
11419,Chinese,125
11419,Donuts,28
11419,Hamburgers,29
11419,"Ice Cream, Gelato, Yogurt, Ices",4
11419,Indian,116
11419,Italian,23
11419,Pizza,11
11419,Pizza/Italian,8
11419,Spanish,4
11419,Vegetarian,12
11420,American,146
11420,Asian,11
11420,"Bottled beverages, including water, sodas, juices, etc.",20
11420,Caribbean,188
11420,Chicken,19
11420,Chinese,72
11420,Chinese/Japanese,10
11420,Continental,8
11420,Donuts,17
11420,"Ice Cream, Gelato, Yogurt, Ices",3
11420,Indian,53
11420,Italian,14
11420,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",13
11420,Pizza,64
11420,Sandwiches,10
11420,Sandwiches/Salads/Mixed Buffet,5
11420,Spanish,19
11420,Steak,8
11421,American,86
11421,Asian,7
11421,Bagels/Pretzels,10
11421,Bakery,39
11421,"Bottled beverages, including water, sodas, juices, etc.",6
11421,Caf̩/Coffee/Tea,3
11421,Chicken,13
11421,Chinese,87
11421,Donuts,18
11421,Irish,6
11421,Japanese,3
11421,"Juice, Smoothies, Fruit Salads",9
11421,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",86
11421,Mexican,50
11421,Middle Eastern,8
11421,Peruvian,14
11421,Pizza,39
11421,Pizza/Italian,29
11421,Sandwiches,8
11421,Sandwiches/Salads/Mixed Buffet,4
11421,Spanish,91
11421,Thai,19
11422,American,83
11422,Caf̩/Coffee/Tea,4
11422,Caribbean,83
11422,Chicken,10
11422,Chinese,32
11422,Creole,13
11422,Donuts,12
11422,Mediterranean,4
11422,Pancakes/Waffles,11
11422,Pizza,24
11422,Soul Food,2
11422,Spanish,6
11423,American,20
11423,Bakery,33
11423,Caribbean,31
11423,Chicken,13
11423,Chinese,15
11423,Delicatessen,15
11423,Donuts,21
11423,Hamburgers,8
11423,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",24
11423,Mexican,16
11423,Pizza,11
11423,Sandwiches/Salads/Mixed Buffet,16
11426,American,80
11426,Bakery,12
11426,Caf̩/Coffee/Tea,5
11426,Chinese,44
11426,Delicatessen,17
11426,Donuts,3
11426,Indian,46
11426,Italian,12
11426,Japanese,13
11426,Middle Eastern,3
11426,Pizza,26
11426,Sandwiches,11
11426,Vegetarian,12
11427,American,31
11427,Chicken,18
11427,Chinese,30
11427,Donuts,12
11427,Hamburgers,31
11427,Indian,11
11427,Italian,10
11427,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10
11427,Pizza,18
11427,Sandwiches,8
11428,American,25
11428,Bakery,19
11428,Caf̩/Coffee/Tea,6
11428,Caribbean,72
11428,Chicken,13
11428,Chinese,45
11428,Creole,33
11428,Donuts,17
11428,Filipino,3
11428,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",43
11428,Mexican,3
11428,Pizza,22
11428,Portuguese,13
11428,Sandwiches,16
11428,Spanish,26
11428,Tex-Mex,10
11429,American,24
11429,Bakery,17
11429,Caribbean,54
11429,Chicken,10
11429,Chinese,32
11429,Creole,10
11429,Donuts,7
11429,Hamburgers,6
11429,"Juice, Smoothies, Fruit Salads",4
11429,Pizza,4
11430,American,529
11430,Asian,16
11430,Bagels/Pretzels,7
11430,Bakery,5
11430,Caf̩/Coffee/Tea,61
11430,Chinese,11
11430,Continental,9
11430,Delicatessen,27
11430,Donuts,53
11430,French,15
11430,German,6
11430,Hamburgers,34
11430,Indian,8
11430,Italian,33
11430,Japanese,30
11430,Jewish/Kosher,6
11430,"Juice, Smoothies, Fruit Salads",13
11430,Korean,5
11430,Mexican,22
11430,Middle Eastern,5
11430,Other,5
11430,Pizza,31
11430,Pizza/Italian,9
11430,Salads,7
11430,Sandwiches,31
11430,Sandwiches/Salads/Mixed Buffet,31
11430,Seafood,6
11430,Steak,11
11432,American,284
11432,Asian,10
11432,Bagels/Pretzels,4
11432,Bakery,22
11432,Bangladeshi,77
11432,"Bottled beverages, including water, sodas, juices, etc.",9
11432,Caf̩/Coffee/Tea,26
11432,Cajun,13
11432,Caribbean,89
11432,Chicken,92
11432,Chinese,202
11432,Delicatessen,33
11432,Donuts,61
11432,Filipino,9
11432,Hamburgers,26
11432,Hotdogs/Pretzels,7
11432,Indian,70
11432,Japanese,22
11432,"Juice, Smoothies, Fruit Salads",13
11432,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",79
11432,Mexican,8
11432,Middle Eastern,10
11432,Other,7
11432,Pakistani,16
11432,Pancakes/Waffles,4
11432,Peruvian,7
11432,Pizza,83
11432,Pizza/Italian,10
11432,Salads,6
11432,Sandwiches,21
11432,Seafood,16
11432,Spanish,107
11432,Thai,10
11432,Vegetarian,8
11433,American,25
11433,Caf̩/Coffee/Tea,11
11433,Caribbean,37
11433,Chicken,42
11433,Chinese,25
11433,"Juice, Smoothies, Fruit Salads",2
11433,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",15
11433,Pizza,44
11433,Sandwiches,10
11434,African,21
11434,American,139
11434,Bakery,10
11434,Caf̩/Coffee/Tea,7
11434,Caribbean,108
11434,Chicken,28
11434,Chinese,123
11434,Delicatessen,16
11434,Donuts,9
11434,Hamburgers,10
11434,Indian,10
11434,Other,6
11434,Pizza,50
11434,Sandwiches,19
11434,Sandwiches/Salads/Mixed Buffet,10
11434,Seafood,5
11434,Soul Food,5
11434,Spanish,13
11434,Tex-Mex,12
11434,Vegetarian,2
11435,African,4
11435,American,184
11435,Bakery,26
11435,Caf̩/Coffee/Tea,5
11435,Caribbean,62
11435,Chicken,16
11435,Chinese,143
11435,Delicatessen,18
11435,Donuts,25
11435,Hamburgers,11
11435,Indian,12
11435,Italian,8
11435,Japanese,8
11435,Jewish/Kosher,22
11435,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",102
11435,Mexican,65
11435,Middle Eastern,2
11435,Other,11
11435,Peruvian,5
11435,Pizza,32
11435,Portuguese,31
11435,Sandwiches,30
11435,Sandwiches/Salads/Mixed Buffet,9
11435,Spanish,77
11436,American,64
11436,Caribbean,26
11436,Chicken,14
11436,Chinese,34
11436,Donuts,15
11436,Indian,2
11436,Pizza,7
11451,American,18
11691,American,37
11691,Caf̩/Coffee/Tea,3
11691,Caribbean,61
11691,Chicken,29
11691,Chinese,78
11691,Donuts,10
11691,Hamburgers,16
11691,Jewish/Kosher,22
11691,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",82
11691,Pizza,58
11691,Sandwiches,3
11691,Sandwiches/Salads/Mixed Buffet,9
11691,Spanish,16
11691,Tex-Mex,3
11692,Caribbean,9
11692,Chinese,7
11692,Donuts,17
11692,"Juice, Smoothies, Fruit Salads",4
11692,Pizza,9
11692,Sandwiches/Salads/Mixed Buffet,9
11692,Thai,10
11693,American,71
11693,Asian,6
11693,Bagels/Pretzels,19
11693,Bakery,1
11693,"Bottled beverages, including water, sodas, juices, etc.",5
11693,Chinese,18
11693,Donuts,2
11693,"Ice Cream, Gelato, Yogurt, Ices",12
11693,Irish,4
11693,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",19
11693,Mediterranean,4
11693,Peruvian,4
11693,Pizza,12
11693,Pizza/Italian,20
11693,Russian,14
11693,Thai,11
11694,American,66
11694,Bagels/Pretzels,17
11694,Bakery,8
11694,"Bottled beverages, including water, sodas, juices, etc.",20
11694,Caf̩/Coffee/Tea,2
11694,Chinese,47
11694,Delicatessen,10
11694,Donuts,37
11694,French,8
11694,"Ice Cream, Gelato, Yogurt, Ices",11
11694,Italian,8
11694,Japanese,12
11694,"Juice, Smoothies, Fruit Salads",5
11694,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6
11694,Mediterranean,10
11694,Mexican,13
11694,Pizza,29
11694,Pizza/Italian,15
11694,Steak,10
11697,American,21
