zipcode,type,count
11385,Bakery,1
11385,Barbecue,1
11385,"Bottled beverages, including water, sodas, juices, etc.",1
11385,Caf̩/Coffee/Tea,1
11385,Chicken,1
11385,Chinese,1
11385,Chinese/Japanese,1
11385,Delicatessen,1
11385,Donuts,1
11385,Eastern European,1
11385,German,1
11385,Greek,1
11385,Hamburgers,1
11385,"Ice Cream, Gelato, Yogurt, Ices",1
11385,Indian,1
11385,Irish,1
11385,Italian,1
11385,Japanese,1
11385,"Juice, Smoothies, Fruit Salads",1
11385,Korean,1
11385,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11385,Mediterranean,1
11385,Mexican,1
11385,Middle Eastern,1
11385,Other,1
11385,Pizza,1
11385,Pizza/Italian,1
11385,Polish,1
11385,Sandwiches,1
11385,Sandwiches/Salads/Mixed Buffet,1
11385,Spanish,1
11385,Tex-Mex,1
11385,Thai,1
11385,Vegetarian,1
11411,American,1
11411,Bakery,1
11411,Caribbean,1
11411,Chicken,1
11411,Chinese,1
11411,Creole,1
11411,Hamburgers,1
11411,"Juice, Smoothies, Fruit Salads",1
11411,Tex-Mex,1
11412,American,1
11412,Caribbean,1
11412,Chicken,1
11412,Chinese,1
11412,Donuts,1
11412,Other,1
11412,Pizza,1
11412,Pizza/Italian,1
11412,Seafood,1
11412,Soul Food,1
11413,American,1
11413,Caribbean,1
11413,Chicken,1
11413,Chinese,1
11413,Continental,1
11413,Hamburgers,1
11413,Pizza,1
11413,Sandwiches/Salads/Mixed Buffet,1
11413,Tex-Mex,1
11414,American,1
11414,Bagels/Pretzels,1
11414,Bakery,1
11414,Caf̩/Coffee/Tea,1
11414,Chicken,1
11414,Chinese,1
11414,Chinese/Japanese,1
11414,Delicatessen,1
11414,Donuts,1
11414,Greek,1
11414,Hamburgers,1
11414,"Ice Cream, Gelato, Yogurt, Ices",1
11414,Italian,1
11414,Japanese,1
11414,"Juice, Smoothies, Fruit Salads",1
11414,Other,1
11414,Pizza,1
11414,Pizza/Italian,1
11414,Seafood,1
11414,Spanish,1
11414,Turkish,1
11415,American,1
11415,Asian,1
11415,Bagels/Pretzels,1
11415,Bakery,1
11415,Caf̩/Coffee/Tea,1
11415,Chicken,1
11415,Chinese,1
11415,Delicatessen,1
11415,Donuts,1
11415,Hamburgers,1
11415,Indian,1
11415,Japanese,1
11415,Jewish/Kosher,1
11415,"Juice, Smoothies, Fruit Salads",1
11415,Peruvian,1
11415,Pizza,1
11415,Pizza/Italian,1
11415,Sandwiches/Salads/Mixed Buffet,1
11415,Tex-Mex,1
11416,American,1
11416,Bangladeshi,1
11416,Caf̩/Coffee/Tea,1
11416,Caribbean,1
11416,Chicken,1
11416,Chinese,1
11416,Delicatessen,1
11416,Donuts,1
11416,Hamburgers,1
11416,"Ice Cream, Gelato, Yogurt, Ices",1
11416,Irish,1
11416,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11416,Other,1
11416,Peruvian,1
11416,Pizza,1
11416,Pizza/Italian,1
11416,Sandwiches,1
11416,Spanish,1
11417,American,1
11417,Asian,1
11417,Bakery,1
11417,Caribbean,1
11417,Chicken,1
11417,Chinese,1
11417,Delicatessen,1
11417,Donuts,1
11417,Hamburgers,1
11417,"Ice Cream, Gelato, Yogurt, Ices",1
11417,Italian,1
11417,Mexican,1
11417,Middle Eastern,1
11417,Other,1
11417,Pancakes/Waffles,1
11417,Peruvian,1
11417,Pizza,1
11417,Pizza/Italian,1
11417,Sandwiches,1
11417,Spanish,1
11418,Afghan,1
11418,American,1
11418,Asian,1
11418,Bakery,1
11418,"Bottled beverages, including water, sodas, juices, etc.",1
11418,Caf̩/Coffee/Tea,1
11418,Caribbean,1
11418,Chicken,1
11418,Chinese,1
11418,Delicatessen,1
11418,Donuts,1
11418,Hamburgers,1
11418,Indian,1
11418,Italian,1
11418,Japanese,1
11418,Jewish/Kosher,1
11418,"Juice, Smoothies, Fruit Salads",1
11418,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11418,Mexican,1
11418,Pakistani,1
11418,Peruvian,1
11418,Pizza,1
11418,Pizza/Italian,1
11418,Sandwiches,1
11418,Sandwiches/Salads/Mixed Buffet,1
11418,Seafood,1
11418,Spanish,1
11419,American,1
11419,Bakery,1
11419,"Bottled beverages, including water, sodas, juices, etc.",1
11419,Caf̩/Coffee/Tea,1
11419,Caribbean,1
11419,Chicken,1
11419,Chinese,1
11419,Donuts,1
11419,Hamburgers,1
11419,"Ice Cream, Gelato, Yogurt, Ices",1
11419,Indian,1
11419,Italian,1
11419,Pizza,1
11419,Pizza/Italian,1
11419,Spanish,1
11419,Vegetarian,1
11420,American,1
11420,Asian,1
11420,"Bottled beverages, including water, sodas, juices, etc.",1
11420,Caribbean,1
11420,Chicken,1
11420,Chinese,1
11420,Chinese/Japanese,1
11420,Continental,1
11420,Donuts,1
11420,"Ice Cream, Gelato, Yogurt, Ices",1
11420,Indian,1
11420,Italian,1
11420,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11420,Pizza,1
11420,Sandwiches,1
11420,Sandwiches/Salads/Mixed Buffet,1
11420,Spanish,1
11420,Steak,1
11421,American,1
11421,Asian,1
11421,Bagels/Pretzels,1
11421,Bakery,1
11421,"Bottled beverages, including water, sodas, juices, etc.",1
11421,Caf̩/Coffee/Tea,1
11421,Chicken,1
11421,Chinese,1
11421,Donuts,1
11421,Irish,1
11421,Japanese,1
11421,"Juice, Smoothies, Fruit Salads",1
11421,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11421,Mexican,1
11421,Middle Eastern,1
11421,Peruvian,1
11421,Pizza,1
11421,Pizza/Italian,1
11421,Sandwiches,1
11421,Sandwiches/Salads/Mixed Buffet,1
11421,Spanish,1
11421,Thai,1
11422,American,1
11422,Caf̩/Coffee/Tea,1
11422,Caribbean,1
11422,Chicken,1
11422,Chinese,1
11422,Creole,1
11422,Donuts,1
11422,Mediterranean,1
11422,Pancakes/Waffles,1
11422,Pizza,1
11422,Soul Food,1
11422,Spanish,1
11423,American,1
11423,Bakery,1
11423,Caribbean,1
11423,Chicken,1
11423,Chinese,1
11423,Delicatessen,1
11423,Donuts,1
11423,Hamburgers,1
11423,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11423,Mexican,1
11423,Pizza,1
11423,Sandwiches/Salads/Mixed Buffet,1
11426,American,1
11426,Bakery,1
11426,Caf̩/Coffee/Tea,1
11426,Chinese,1
11426,Delicatessen,1
11426,Donuts,1
11426,Indian,1
11426,Italian,1
11426,Japanese,1
11426,Middle Eastern,1
11426,Pizza,1
11426,Sandwiches,1
11426,Vegetarian,1
11427,American,1
11427,Chicken,1
11427,Chinese,1
11427,Donuts,1
11427,Hamburgers,1
11427,Indian,1
11427,Italian,1
11427,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11427,Pizza,1
11427,Sandwiches,1
11428,American,1
11428,Bakery,1
11428,Caf̩/Coffee/Tea,1
11428,Caribbean,1
11428,Chicken,1
11428,Chinese,1
11428,Creole,1
11428,Donuts,1
11428,Filipino,1
11428,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11428,Mexican,1
11428,Pizza,1
11428,Portuguese,1
11428,Sandwiches,1
11428,Spanish,1
11428,Tex-Mex,1
11429,American,1
11429,Bakery,1
11429,Caribbean,1
11429,Chicken,1
11429,Chinese,1
11429,Creole,1
11429,Donuts,1
11429,Hamburgers,1
11429,"Juice, Smoothies, Fruit Salads",1
11429,Pizza,1
11430,American,1
11430,Asian,1
11430,Bagels/Pretzels,1
11430,Bakery,1
11430,Caf̩/Coffee/Tea,1
11430,Chinese,1
11430,Continental,1
11430,Delicatessen,1
11430,Donuts,1
11430,French,1
11430,German,1
11430,Hamburgers,1
11430,Indian,1
11430,Italian,1
11430,Japanese,1
11430,Jewish/Kosher,1
11430,"Juice, Smoothies, Fruit Salads",1
11430,Korean,1
11430,Mexican,1
11430,Middle Eastern,1
11430,Other,1
11430,Pizza,1
11430,Pizza/Italian,1
11430,Salads,1
11430,Sandwiches,1
11430,Sandwiches/Salads/Mixed Buffet,1
11430,Seafood,1
11430,Steak,1
11432,American,1
11432,Asian,1
11432,Bagels/Pretzels,1
11432,Bakery,1
11432,Bangladeshi,1
11432,"Bottled beverages, including water, sodas, juices, etc.",1
11432,Caf̩/Coffee/Tea,1
11432,Cajun,1
11432,Caribbean,1
11432,Chicken,1
11432,Chinese,1
11432,Delicatessen,1
11432,Donuts,1
11432,Filipino,1
11432,Hamburgers,1
11432,Hotdogs/Pretzels,1
11432,Indian,1
11432,Japanese,1
11432,"Juice, Smoothies, Fruit Salads",1
11432,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11432,Mexican,1
11432,Middle Eastern,1
11432,Other,1
11432,Pakistani,1
11432,Pancakes/Waffles,1
11432,Peruvian,1
11432,Pizza,1
11432,Pizza/Italian,1
11432,Salads,1
11432,Sandwiches,1
11432,Seafood,1
11432,Spanish,1
11432,Thai,1
11432,Vegetarian,1
11433,American,1
11433,Caf̩/Coffee/Tea,1
11433,Caribbean,1
11433,Chicken,1
11433,Chinese,1
11433,"Juice, Smoothies, Fruit Salads",1
11433,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11433,Pizza,1
11433,Sandwiches,1
11434,African,1
11434,American,1
11434,Bakery,1
11434,Caf̩/Coffee/Tea,1
11434,Caribbean,1
11434,Chicken,1
11434,Chinese,1
11434,Delicatessen,1
11434,Donuts,1
11434,Hamburgers,1
11434,Indian,1
11434,Other,1
11434,Pizza,1
11434,Sandwiches,1
11434,Sandwiches/Salads/Mixed Buffet,1
11434,Seafood,1
11434,Soul Food,1
11434,Spanish,1
11434,Tex-Mex,1
11434,Vegetarian,1
11435,African,1
11435,American,1
11435,Bakery,1
11435,Caf̩/Coffee/Tea,1
11435,Caribbean,1
11435,Chicken,1
11435,Chinese,1
11435,Delicatessen,1
11435,Donuts,1
11435,Hamburgers,1
11435,Indian,1
11435,Italian,1
11435,Japanese,1
11435,Jewish/Kosher,1
11435,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11435,Mexican,1
11435,Middle Eastern,1
11435,Other,1
11435,Peruvian,1
11435,Pizza,1
11435,Portuguese,1
11435,Sandwiches,1
11435,Sandwiches/Salads/Mixed Buffet,1
11435,Spanish,1
11436,American,1
11436,Caribbean,1
11436,Chicken,1
11436,Chinese,1
11436,Donuts,1
11436,Indian,1
11436,Pizza,1
11451,American,1
11691,American,1
11691,Caf̩/Coffee/Tea,1
11691,Caribbean,1
11691,Chicken,1
11691,Chinese,1
11691,Donuts,1
11691,Hamburgers,1
11691,Jewish/Kosher,1
11691,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11691,Pizza,1
11691,Sandwiches,1
11691,Sandwiches/Salads/Mixed Buffet,1
11691,Spanish,1
11691,Tex-Mex,1
11692,Caribbean,1
11692,Chinese,1
11692,Donuts,1
11692,"Juice, Smoothies, Fruit Salads",1
11692,Pizza,1
11692,Sandwiches/Salads/Mixed Buffet,1
11692,Thai,1
11693,American,1
11693,Asian,1
11693,Bagels/Pretzels,1
11693,Bakery,1
11693,"Bottled beverages, including water, sodas, juices, etc.",1
11693,Chinese,1
11693,Donuts,1
11693,"Ice Cream, Gelato, Yogurt, Ices",1
11693,Irish,1
11693,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11693,Mediterranean,1
11693,Peruvian,1
11693,Pizza,1
11693,Pizza/Italian,1
11693,Russian,1
11693,Thai,1
11694,American,1
11694,Bagels/Pretzels,1
11694,Bakery,1
11694,"Bottled beverages, including water, sodas, juices, etc.",1
11694,Caf̩/Coffee/Tea,1
11694,Chinese,1
11694,Delicatessen,1
11694,Donuts,1
11694,French,1
11694,"Ice Cream, Gelato, Yogurt, Ices",1
11694,Italian,1
11694,Japanese,1
11694,"Juice, Smoothies, Fruit Salads",1
11694,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11694,Mediterranean,1
11694,Mexican,1
11694,Pizza,1
11694,Pizza/Italian,1
11694,Steak,1
11697,American,1
